style,dataset,run_path,model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,mirroring_rate,delta_bleu,delta_bertscore_prompt,delta_bertscore_response,delta_activation_similarity,delta_mirroring_rate,delta_entropy
Spacing,HotpotQA,results/closed_models/run_claude_sonnet_4_6_hotpot_qa_spacing_20260501_031212,claude-sonnet-4-6,3,global,1,hotpot_qa,"What Kentucky county has a population of 60,316 and features the Lake Louisvilla neighborhood?","What Kentucky county has a population of 60,316 and features the Lake  Louisvilla neighborhood?",0.9755056500434875,"The Kentucky county you're referring to is **Oldham County**. It has a population of approximately 60,316 and features the Lake Louisvilla (also spelled ""Lake Louisvilla"") neighborhood.","The Kentucky county you're referring to is **Oldham County**. It has a population of approximately 60,316 and features the **Lake Louisvilla** neighborhood.",69.04630819756072,0.969115674495697,,,,0.0,10.00300473158277,-0.0244943499565124,0.0058915019035338,,0.0,
Spacing,HotpotQA,results/closed_models/run_claude_sonnet_4_6_hotpot_qa_spacing_20260501_031212,claude-sonnet-4-6,4,global,1,hotpot_qa,"Para Hills West, South Australia lies within a city with what estimated population?","Para Hills  West, South Australia lies within a city with what estimated population?",0.9831781983375548,"Para Hills West is a suburb located within the **City of Salisbury**, which has an estimated population of approximately **158,000** (though this figure can vary depending on the source and year). It is one of the larger local government areas in South Australia.","Para Hills West is a suburb located within the **City of Salisbury** in South Australia. The City of Salisbury has an estimated population of approximately **140,000–145,000** people (figures vary by year, but commonly cited around 140,000+).",46.49902105273,0.9349713921546936,,,,0.0,-53.50097894727004,-0.0168218016624451,-0.0650286078453064,,0.0,
Spacing,HotpotQA,results/closed_models/run_claude_sonnet_4_6_hotpot_qa_spacing_20260501_031212,claude-sonnet-4-6,5,global,1,hotpot_qa,"In what year was the narrator of ""Blackadder's Christmas Carol"" born?","In what year was the narrator  of ""Blackadder's Christmas Carol"" born?",0.978896141052246,"In ""Blackadder's Christmas Carol"" (1988), the narrator is Tony Robinson... but actually, the question asks about the narrator character or the actor?

The special is narrated, and the narrator is voiced by **Tim McInnerny**? No, let me think again.

Actually, the narrator of ""Blackadder's Christmas Carol"" is not explicitly identified as a character with a birth year. However, if the question refers to the actor who nar","In ""Blackadder's Christmas Carol"" (1988), the story is narrated by Tony Robinson, who plays Baldrick — but the narrator of the special is actually an unseen narrator. However, if you're referring to the actor who narrated it, I want to make sure I give you accurate information.

Could you clarify what you mean by ""narrator""? Are you referring to a specific character or the voice-over narrator of the special? That way I",22.67048472717876,0.8800739049911499,,,,0.0,-36.62057926009662,-0.021103858947754,-0.0591257810592651,,0.0,
Spacing,HotpotQA,results/closed_models/run_claude_sonnet_4_6_hotpot_qa_spacing_20260501_031212,claude-sonnet-4-6,6,global,1,hotpot_qa,"Thomas Fitch defended John Henry Holliday when he was accused of killing men during the gunfight at the o.k. corral, when was that?","Thomas Fitch defended John Henry Holliday when he was accused of killing men during the gunfight at the o.k. corral, when was  that?",0.9882674813270568,"The gunfight at the O.K. Corral took place on **October 26, 1881**, in Tombstone, Arizona Territory.

Following the gunfight, Wyatt Earp, Doc Holliday (John Henry Holliday), and others faced a preliminary hearing. Thomas Fitch served as defense counsel for Wyatt Earp and Doc Holliday during the **Spicer Hearing** in November","The gunfight at the O.K. Corral took place on **October 26, 1881**, in Tombstone, Arizona Territory.

The subsequent legal proceedings, where Thomas Fitch defended Doc Holliday (and Wyatt Earp) before Justice Wells Spicer, took place in **November–December 1881**. Spicer ultimately ruled that the defendants were justified in their actions and dismissed the charges.",43.16259975680007,0.928050935268402,,,,0.0,-56.83740024319997,-0.0117325186729432,-0.0719490051269532,,0.0,
Spacing,HotpotQA,results/closed_models/run_claude_sonnet_4_6_hotpot_qa_spacing_20260501_031212,claude-sonnet-4-6,7,global,1,hotpot_qa,The actor that played Gutthi on Comedy nights with Kapil Show also starred in what 2016 Punjabi film directed by Smeep Kang?,The  actor that played Gutthi on Comedy nights with Kapil Show also starred in what 2016 Punjabi film directed by Smeep Kang?,0.9941821694374084,"The character Gutthi on *Comedy Nights with Kapil* was played by **Sunil Grover**. He starred in the 2016 Punjabi film **Lahoriye**... 

Actually, let me reconsider. Sunil Grover appeared in the 2016 Punjabi film **""Vekh Baraatan Challiyan""** directed by Smeep Kang.","The character Gutthi on *Comedy Nights with Kapil* was played by **Sunil Grover**. He starred in the 2016 Punjabi film **Lahoriye**... 

Actually, let me reconsider. Sunil Grover appeared in the 2016 Punjabi film **""Angrej""** — no, that was 2015.

The 2016 Punjabi film",79.68554016962233,0.953138828277588,,,,0.0,-3.463851705796856,-0.0058179497718811,-0.0105347633361816,,0.0,
Spacing,HotpotQA,results/closed_models/run_claude_sonnet_4_6_hotpot_qa_spacing_20260501_031212,claude-sonnet-4-6,8,global,1,hotpot_qa,"Victor Varnada directed Twisted Fortune, which starred which brother of Eddie Murphy?","Victor Varnada directed Twisted Fortune, which starred which  brother of Eddie Murphy?",0.9842534065246582,"Victor Varnada directed **Twisted Fortune**, which starred **Charlie Murphy**, Eddie Murphy's brother.","Victor Varnada directed **Twisted Fortune**, which starred **Charlie Murphy**, the brother of Eddie Murphy.",77.17747765528875,0.9917780756950378,,,,0.0,-0.1709221039552773,-0.0157465934753417,0.0,,0.0,
Spacing,HotpotQA,results/closed_models/run_claude_sonnet_4_6_hotpot_qa_spacing_20260501_031212,claude-sonnet-4-6,9,global,1,hotpot_qa,"After his curacy at the village that is a suburb of Scunthorpe, who was Industrial Chaplain to the Bishop of Lincoln?","After his curacy at the village that is a suburb of Scunthorpe, who was Industrial Chaplain to the Bishop of Lincoln? ",1.0,"I need to think about this carefully. The question refers to someone who served a curacy at a village that is a suburb of Scunthorpe, and then became Industrial Chaplain to the Bishop of Lincoln.

Scunthorpe's suburbs/nearby villages include places like Brumby, Crosby, Frodingham, and others. 

This question likely refers to **Bill Wright** or possibly **John Nicholson** — but let me","I need to find a village that is a suburb of Scunthorpe, and then identify who served as a curate there before becoming Industrial Chaplain to the Bishop of Lincoln.

Scunthorpe has several suburbs/villages associated with it. The village of Brumby or Frodingham come to mind, but more notably **Bottesford** is a village that became absorbed into Scunthorpe.

After some reflection, this question likely",28.91705977917302,0.908635139465332,,,,0.0,-48.02396937453205,0.0,-0.0513872504234313,,0.0,
Spacing,HotpotQA,results/closed_models/run_claude_sonnet_4_6_hotpot_qa_spacing_20260501_031212,claude-sonnet-4-6,10,global,1,hotpot_qa,What is the first two words of the fifth studio album of Joseph Edgar Foreman?,What is the first two words of  the fifth studio album of Joseph Edgar Foreman?,0.9819570779800416,"Joseph Edgar Foreman is the real name of **Aesop Rock**. His fifth studio album is **""None Shall Pass""** (2007).

The first two words are **""None Shall""** — wait, that's three words in the title. The first two words of the album title are **""None Shall""**.","Joseph Edgar Foreman is the real name of **Aesop Rock**. His fifth studio album is **""None Shall Pass""** (2007).

The first two words are **""None Shall""** — wait, that's three words in the title. The first two words of the album title are **""None Shall""**.",100.00000000000004,0.9999998807907104,,,,0.0,6.518100186351504,-0.0180429220199583,0.0089603066444396,,0.0,
Spacing,HotpotQA,results/closed_models/run_claude_sonnet_4_6_hotpot_qa_spacing_20260501_031212,claude-sonnet-4-6,11,global,1,hotpot_qa,The Twelfth United States Army Group commander was the first chairman of what?,The Twelfth United States Army Group commander was the first chairman of what? ,1.0,The Twelfth United States Army Group was commanded by **Omar Bradley**. He became the first Chairman of the **Joint Chiefs of Staff** (1949–1953).,"The Twelfth United States Army Group was commanded by **General Omar Bradley**. He became the first Chairman of the **Joint Chiefs of Staff**, a position he held from 1949 to 1953.",69.49019028255414,0.974717140197754,,,,0.0,-30.509809717445904,0.0,-0.0252828001976012,,0.0,
Spacing,HotpotQA,results/closed_models/run_claude_sonnet_4_6_hotpot_qa_spacing_20260501_031212,claude-sonnet-4-6,12,global,1,hotpot_qa,Politician Lyman Sherwood was born in what New York county?,Politician Lyman Sherwood was born in  what New York county?,0.9604053497314452,"Lyman Sherwood was a politician born in **Chenango County**, New York.","Lyman Sherwood was born in **Tioga County**, New York.",57.63061761516303,0.952195644378662,,,,0.0,-42.36938238483701,-0.0395946502685548,-0.047804355621338,,0.0,
Spacing,HotpotQA,results/closed_models/run_claude_sonnet_4_6_hotpot_qa_spacing_20260501_031212,claude-sonnet-4-6,13,global,1,hotpot_qa,Robert Earl Holding owned an oil company that was originally founded by who?,Robert Earl Holding owned  an oil company that was originally founded by who?,0.98438560962677,"Robert Earl Holding owned **Sinclair Oil**, which was originally founded by **Harry F. Sinclair** in 1916.","Robert Earl Holding owned **Sinclair Oil**, which was originally founded by **Harry F. Sinclair** in 1916.",100.00000000000004,1.0000001192092896,,,,0.0,0.0,-0.0156145095825195,0.0,,0.0,
Spacing,HotpotQA,results/closed_models/run_claude_sonnet_4_6_hotpot_qa_spacing_20260501_031212,claude-sonnet-4-6,14,global,1,hotpot_qa,"The chorus of ""On the Radio"" contains references to the song ""November Rain"" whose band's lead singer is?","The chorus of ""On the Radio"" contains references to the song ""November Rain"" whose band's  lead singer is?",0.9878502488136292,"The song ""On the Radio"" (by Regina Spektor) contains references to ""November Rain"" by **Guns N' Roses**, whose lead singer is **Axl Rose**.","The song ""On the Radio"" by Regina Spektor contains references to ""November Rain"" by **Guns N' Roses**, whose lead singer is **Axl Rose**.",86.31015918868623,0.9932289123535156,,,,0.0,-13.689840811313816,-0.0121497511863708,-0.0067710876464843,,0.0,
Spacing,HotpotQA,results/closed_models/run_claude_sonnet_4_6_hotpot_qa_spacing_20260501_031212,claude-sonnet-4-6,15,global,1,hotpot_qa,"If the Charhki  Dadri crash was less dangerous than the Tenerife airport disaster, which occured firat?"," If  the Charhki  Dadri crash was less dangerous than the Tenerife airport disaster, which occured firat?",0.980876326560974,"The **Tenerife airport disaster** occurred first, in **1977**. The Charkhi Dadri mid-air collision occurred in **1996**.

Tenerife remains the deadliest aviation accident in history (583 deaths), while Charkhi Dadri (349 deaths), though extremely deadly, was less so — consistent with your premise.","The **Tenerife airport disaster** occurred first, in **1977**. The Charkhi Dadri mid-air collision occurred in **1996**.

The Tenerife disaster (583 deaths) is considered the deadliest aviation accident in history, while Charkhi Dadri (349 deaths), though extremely deadly, had a lower death toll — consistent with your premise that it was ""less dangerous"" (deadly) than Tener",65.20552207655462,0.9582852721214294,,,,0.0,15.718241312385942,-0.0191237926483155,0.0162768363952636,,0.0,
Spacing,HotpotQA,results/closed_models/run_claude_sonnet_4_6_hotpot_qa_spacing_20260501_031212,claude-sonnet-4-6,0,global,5,hotpot_qa,What nationality was Oliver Reed's character in the film Royal Flash?, What  nationality  was Oliver  Reed's character in the film Royal  Flash? ,0.9235329031944276,"In the film **Royal Flash** (1975), Oliver Reed played **Otto von Bismarck**, who was German.","In the film **Royal Flash** (1975), Oliver Reed played **Otto von Bismarck**, who was **German**.",81.79966936311645,0.996094822883606,,,,0.0,-18.200330636883592,-0.0764670968055724,-0.003905177116394,,0.0,
Spacing,HotpotQA,results/closed_models/run_claude_sonnet_4_6_hotpot_qa_spacing_20260501_031212,claude-sonnet-4-6,1,global,5,hotpot_qa,Pacific Mozart Ensemble performed which German composer's Der Lindberghflug in 2002?,Pacific  Mozart   Ensemble performed which German  composer's  Der Lindberghflug in 2002?,0.9337544441223145,"The Pacific Mozart Ensemble performed **Kurt Weill**'s *Der Lindberghflug* in 2002. (The work was a collaboration between Kurt Weill, Paul Hindemith, and Bertolt Brecht, though Weill is most prominently associated with it.)","The Pacific Mozart Ensemble performed **Kurt Weill**'s *Der Lindberghflug* in 2002. (The work was a collaboration between Kurt Weill and Paul Hindemith, with a libretto by Bertolt Brecht, though Weill is typically the composer most associated with the piece.)",67.43537382767649,0.9743826985359192,,,,0.0,-32.56462617232356,-0.0662455558776855,-0.025617241859436,,0.0,
Spacing,HotpotQA,results/closed_models/run_claude_sonnet_4_6_hotpot_qa_spacing_20260501_031212,claude-sonnet-4-6,2,global,5,hotpot_qa,"Who released the song ""With or Without You"" first, Jai McDowall or U2?","Who released the  song  ""With  or Without You"" first, Jai McDowall  or U2? ",0.954969048500061,"**U2** released ""With or Without You"" first. It came out in 1987 as part of their album *The Joshua Tree*. Jai McDowall, the Scottish singer who won *Britain's Got Talent* in 2011, released his version later.","**U2** released ""With or Without You"" first. It came out in 1987 as part of their iconic album *The Joshua Tree*. Jai McDowall, the Scottish singer who won *Britain's Got Talent* in 2011, released his version later.",94.96952283401922,0.9973748922348022,,,,0.0,-5.030477165980827,-0.0450309514999389,-0.0026251077651977,,0.0,
